match_id,year,tournament_id,tournament_name,stage_name,knockout_stage,team_a_id,team_b_id,team_a_name,team_b_name,team_a_elo_pre,team_b_elo_pre,team_a_gf_avg,team_a_ga_avg,team_b_gf_avg,team_b_ga_avg,goals_a,goals_b,penalty_shootout,target,elo_diff,matches_played_diff,win_rate_diff,gf_avg_diff,ga_avg_diff,form_points_diff,experience_diff,host_advantage,h2h_played,h2h_a_win_rate,h2h_goal_diff_avg,same_confederation,team_a_conf,team_b_conf
M-1994-45,1994,WC-1994,1994 FIFA Men's World Cup,quarter-finals,1,T-41,T-73,Italy,Spain,1722.8931608178632,1599.0910099838216,1.6140350877192982,0.9824561403508771,1.457142857142857,1.1714285714285715,2,1,0,0,123.80215083404164,22,0.1503759398496241,0.15689223057644108,-0.18897243107769435,0.3999999999999999,4,0,1,1.0,1.0,1,UEFA,UEFA
M-1994-46,1994,WC-1994,1994 FIFA Men's World Cup,quarter-finals,1,T-48,T-09,Netherlands,Brazil,1623.9156692494264,1810.8491372893193,1.7083333333333333,1.0833333333333333,2.2318840579710146,0.9420289855072463,2,3,0,2,-186.9334680398929,-45,-0.22282608695652178,-0.5235507246376814,0.14130434782608692,-0.19999999999999996,-9,0,1,1.0,2.0,0,UEFA,CONMEBOL
M-1994-47,1994,WC-1994,1994 FIFA Men's World Cup,quarter-finals,1,T-31,T-10,Germany,Bulgaria,1551.0616082609847,1440.514432338483,2.3333333333333335,1.8888888888888888,0.9,1.95,1,2,0,2,110.54717592250176,-11,0.5666666666666667,1.4333333333333336,-0.061111111111111116,0.6000000000000001,-3,0,0,,,1,UEFA,UEFA
M-1994-48,1994,WC-1994,1994 FIFA Men's World Cup,quarter-finals,1,T-61,T-74,Romania,Sweden,1521.659384561936,1563.0081897129623,1.4,1.6,1.7142857142857142,1.6285714285714286,2,2,1,1,-41.348805151026454,-20,0.02857142857142858,-0.3142857142857143,-0.02857142857142847,0.3999999999999999,-3,0,0,,,1,UEFA,UEFA
M-1994-49,1994,WC-1994,1994 FIFA Men's World Cup,semi-finals,1,T-41,T-10,Italy,Bulgaria,1736.0535927914614,1466.6716454915754,1.6206896551724137,0.9827586206896551,0.9523809523809523,1.9047619047619047,2,1,0,0,269.38194729988595,37,0.44334975369458124,0.6683087027914614,-0.9220032840722495,0.0,7,0,1,1.0,-0.0,1,UEFA,UEFA
M-1994-50,1994,WC-1994,1994 FIFA Men's World Cup,semi-finals,1,T-09,T-74,Brazil,Sweden,1821.0191133703495,1560.639135480636,2.242857142857143,0.9571428571428572,1.7222222222222223,1.6388888888888888,1,0,0,0,260.3799778897135,34,0.3246031746031746,0.5206349206349206,-0.6817460317460317,0.8,6,0,6,1.0,2.0,0,CONMEBOL,UEFA
M-1994-51,1994,WC-1994,1994 FIFA Men's World Cup,third-place match,1,T-10,T-74,Bulgaria,Sweden,1459.6721636558084,1553.33535659391,0.9545454545454546,1.9090909090909092,1.6756756756756757,1.6216216216216217,0,4,0,2,-93.6631929381017,-15,-0.21498771498771502,-0.7211302211302211,0.28746928746928746,0.3999999999999999,-3,0,1,1.0,-0.0,1,UEFA,UEFA
M-1994-52,1994,WC-1994,1994 FIFA Men's World Cup,final,1,T-09,T-41,Brazil,Italy,1828.3228922570754,1743.0530746272284,2.2253521126760565,0.9436619718309859,1.6271186440677967,0.9830508474576272,0,0,1,1,85.26981762984701,12,0.09692050608737168,0.5982334686082598,-0.039388875626641284,0.0,2,0,4,0.5,0.5,0,CONMEBOL,UEFA
M-1998-01,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-64,T-09,Scotland,Brazil,1479.2385650770084,1823.510602439635,1.15,1.75,2.1944444444444446,0.9305555555555556,1,2,0,2,-344.27203736262663,-52,-0.48055555555555557,-1.0444444444444447,0.8194444444444444,-1.4000000000000001,-8,0,3,0.33333333333333337,-1.3333333333333333,0,UEFA,CONMEBOL
M-1998-02,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-53,T-47,Norway,Morocco,1495.7284143896288,1442.8084448642578,0.5,0.75,0.7,1.3,2,2,0,1,52.919969525371016,-6,0.15,-0.19999999999999996,-0.55,0.4,-1,0,0,,,0,UEFA,CAF
M-1998-03,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-13,T-41,Chile,Italy,1450.5841884203417,1747.8653644446688,1.2380952380952381,1.5238095238095237,1.6,0.9666666666666667,2,2,0,1,-297.2811760243271,-39,-0.25000000000000006,-0.36190476190476195,0.557142857142857,-1.8000000000000003,-7,0,2,0.5,-0.0,0,CONMEBOL,UEFA
M-1998-04,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-05,T-11,Austria,Cameroon,1525.0425696995098,1467.5903971805858,1.5384615384615385,1.6538461538461537,1.0,1.9090909090909092,1,1,0,1,57.452172518924044,15,0.18881118881118886,0.5384615384615385,-0.25524475524475543,0.0,3,0,0,,,0,UEFA,CAF
M-1998-05,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-10,T-55,Bulgaria,Paraguay,1432.0435894231102,1458.1032959168558,0.9130434782608695,2.0,1.4545454545454546,2.272727272727273,0,0,0,1,-26.05970649374558,12,-0.14229249011857706,-0.5415019762845851,-0.27272727272727293,0.19999999999999996,2,0,0,,,0,UEFA,CONMEBOL
M-1998-06,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-63,T-22,Saudi Arabia,Denmark,1496.207928269092,1554.4273729437662,1.25,1.5,2.5,1.5,0,1,0,2,-58.21944467467415,0,-0.25,-1.25,0.0,-0.75,0,0,0,,,0,AFC,UEFA
M-1998-07,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-70,T-30,South Africa,France,1500.0,1647.0151046399092,,,2.088235294117647,1.6470588235294117,0,3,0,2,-147.01510463990917,-34,,,,,-9,-1,0,,,0,CAF,UEFA
M-1998-08,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-73,T-50,Spain,Nigeria,1585.9305780102234,1523.5198377622905,1.4444444444444444,1.1944444444444444,1.75,1.0,2,3,0,2,62.410740247932836,32,-0.08333333333333331,-0.3055555555555556,0.19444444444444442,0.10000000000000009,8,0,0,,,0,UEFA,CAF
M-1998-09,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-71,T-46,South Korea,Mexico,1342.7120038076794,1472.6851387151037,0.8181818181818182,3.090909090909091,0.9393939393939394,2.0606060606060606,1,3,0,2,-129.9731349074243,-22,-0.21212121212121213,-0.12121212121212122,1.0303030303030303,-0.7999999999999999,-6,0,0,,,0,AFC,CONCACAF
M-1998-10,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-06,T-48,Belgium,Netherlands,1474.271763184951,1613.7456931683962,1.2758620689655173,1.8275862068965518,1.72,1.16,0,0,0,1,-139.47392998344526,4,-0.1296551724137931,-0.4441379310344826,0.6675862068965519,-0.6000000000000001,3,0,1,1.0,1.0,1,UEFA,UEFA
M-1998-11,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-44,T-03,Japan,Argentina,1500.0,1637.9942704835125,,,1.7307692307692308,1.25,0,1,0,2,-137.99427048351254,-52,,,,,-11,0,0,,,0,AFC,CONMEBOL
M-1998-12,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-87,T-38,Yugoslavia,Iran,1576.8385204666708,1444.4212190768321,1.6666666666666667,1.2727272727272727,0.6666666666666666,2.6666666666666665,1,0,0,0,132.4173013898387,30,0.42424242424242425,1.0,-1.3939393939393938,1.6666666666666667,7,0,0,,,0,UEFA,AFC
M-1998-13,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-18,T-43,Croatia,Jamaica,1500.0,1500.0,,,,,3,1,0,0,0.0,0,,,,,0,0,0,,,0,UEFA,CONCACAF
M-1998-14,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-79,T-28,Tunisia,England,1520.5732949958224,1670.5951898579133,1.0,0.6666666666666666,1.3414634146341464,0.926829268292683,0,2,0,2,-150.0218948620909,-38,-0.10569105691056913,-0.3414634146341464,-0.26016260162601634,-0.6666666666666667,-8,0,0,,,0,CAF,UEFA
M-1998-15,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-61,T-16,Romania,Colombia,1524.0284387942622,1445.6395005339325,1.4375,1.625,1.3,2.0,1,0,0,0,78.38893826032972,6,0.175,0.13749999999999996,-0.375,1.2,3,0,1,1.0,2.0,0,UEFA,CONMEBOL
M-1998-16,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-31,T-83,Germany,United States,1524.9043951078922,1390.4393736471743,2.2,1.9,1.2142857142857142,2.357142857142857,2,0,0,0,134.46502146071794,-4,0.3142857142857143,0.985714285714286,-0.4571428571428573,1.2,-2,0,0,,,0,UEFA,CONCACAF
M-1998-17,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-64,T-53,Scotland,Norway,1474.3934353833797,1492.7054378125606,1.1428571428571428,1.7619047619047619,0.8,1.0,1,1,0,1,-18.312002429180893,16,-0.009523809523809545,0.34285714285714275,0.7619047619047619,-0.19999999999999996,5,0,0,,,1,UEFA,UEFA
M-1998-18,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-47,T-09,Morocco,Brazil,1445.831421441326,1828.3557321332637,0.8181818181818182,1.3636363636363635,2.191780821917808,0.9315068493150684,0,3,0,2,-382.52431069193767,-62,-0.5940224159402241,-1.3735990037359898,0.4321295143212951,-2.4,-12,0,0,,,0,CAF,CONMEBOL
M-1998-19,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-13,T-05,Chile,Austria,1464.4643192417966,1521.7651750013315,1.2727272727272727,1.5454545454545454,1.5185185185185186,1.6296296296296295,1,1,0,1,-57.3008557595349,-5,-0.12626262626262624,-0.2457912457912459,-0.08417508417508412,-0.6,0,0,1,0.0,-1.0,0,CONMEBOL,UEFA
M-1998-20,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-41,T-11,Italy,Cameroon,1733.9852336232138,1470.8677918787641,1.6065573770491803,0.9836065573770492,1.0,1.8333333333333333,3,0,0,0,263.1174417444497,49,0.32377049180327866,0.6065573770491803,-0.8497267759562841,1.8000000000000003,10,0,1,0.0,0.0,0,UEFA,CAF
M-1998-21,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-22,T-70,Denmark,South Africa,1571.1070121776436,1478.985136921877,2.2,1.2,0.0,3.0,1,1,0,1,92.12187525576655,4,0.8,2.2,-1.8,2.4,1,0,0,,,0,UEFA,CAF
M-1998-22,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-30,T-63,France,Saudi Arabia,1668.0299677180321,1479.5282890352146,2.1142857142857143,1.6,1.0,1.4,4,0,0,0,188.50167868281756,30,0.057142857142857106,1.1142857142857143,0.20000000000000018,0.8,8,1,0,,,0,UEFA,AFC
M-1998-23,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-10,T-50,Bulgaria,Nigeria,1433.5408998720125,1547.074338719956,0.875,1.9166666666666667,2.0,1.2,0,1,0,2,-113.53343884794344,19,-0.475,-1.125,0.7166666666666668,-0.8,5,0,1,0.0,-3.0,0,UEFA,CAF
M-1998-24,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-55,T-73,Paraguay,Spain,1456.6059854679536,1562.376077052558,1.3333333333333333,2.0833333333333335,1.4594594594594594,1.2432432432432432,0,0,0,1,-105.77009158460442,-25,-0.15540540540540543,-0.12612612612612617,0.8400900900900903,-0.19999999999999996,-5,0,0,,,0,CONMEBOL,UEFA
M-1998-25,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-44,T-18,Japan,Croatia,1487.5506599402975,1530.0,0.0,1.0,3.0,1.0,0,1,0,2,-42.449340059702536,0,-1.0,-3.0,0.0,-3.0,0,0,0,,,0,AFC,UEFA
M-1998-26,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-46,T-06,Mexico,Belgium,1491.9581466053646,1481.8953412503113,1.0,2.0294117647058822,1.2333333333333334,1.7666666666666666,2,2,0,1,10.062805355053342,4,-0.06470588235294117,-0.2333333333333334,0.26274509803921564,0.20000000000000018,1,0,2,1.0,1.0,0,CONCACAF,UEFA
M-1998-27,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-71,T-48,South Korea,Netherlands,1323.4389959174184,1606.1221151030359,0.8333333333333334,3.0833333333333335,1.6538461538461537,1.1153846153846154,0,5,0,2,-282.68311918561744,-14,-0.4230769230769231,-0.8205128205128204,1.967948717948718,-0.9999999999999999,-2,0,0,,,0,AFC,UEFA
M-1998-28,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-31,T-87,Germany,Yugoslavia,1543.8407070281005,1589.5647934713572,2.1818181818181817,1.7272727272727273,1.6470588235294117,1.2352941176470589,2,2,0,1,-45.72408644325674,-23,0.19518716577540107,0.53475935828877,0.4919786096256684,-0.6000000000000001,-5,0,0,,,1,UEFA,UEFA
M-1998-29,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-03,T-43,Argentina,Jamaica,1650.443610543215,1470.0,1.7169811320754718,1.2264150943396226,1.0,3.0,5,0,0,0,180.44361054321507,52,0.5094339622641509,0.7169811320754718,-1.7735849056603774,1.8,11,0,0,,,0,CONMEBOL,CONCACAF
M-1998-30,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-83,T-38,United States,Iran,1371.503061726966,1431.6949460721457,1.1333333333333333,2.3333333333333335,0.5,2.25,1,2,0,2,-60.19188434517969,11,0.26666666666666666,0.6333333333333333,0.08333333333333348,0.55,4,0,0,,,0,CONCACAF,AFC
M-1998-31,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-16,T-79,Colombia,Tunisia,1430.0768896568534,1502.777972903451,1.1818181818181819,1.9090909090909092,0.75,1.0,1,0,0,0,-72.70108324659759,7,-0.06818181818181818,0.4318181818181819,0.9090909090909092,-0.4,2,0,0,,,0,CONMEBOL,CAF
M-1998-32,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-61,T-28,Romania,England,1539.5910496713414,1688.3905119502847,1.411764705882353,1.5294117647058822,1.3571428571428572,0.9047619047619048,2,1,0,0,-148.79946227894334,-25,-0.04061624649859946,0.054621848739495826,0.6246498599439775,0.0,-3,0,1,0.0,-1.0,1,UEFA,UEFA
M-1998-33,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-11,T-13,Cameroon,Chile,1458.2499930415233,1467.7332367480285,0.9230769230769231,1.9230769230769231,1.2608695652173914,1.5217391304347827,1,1,0,1,-9.483243706505164,-10,-0.07357859531772576,-0.3377926421404682,0.4013377926421404,0.0,-3,0,0,,,0,CAF,CONMEBOL
M-1998-34,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-05,T-41,Austria,Italy,1518.4962574950996,1746.6030324604546,1.5,1.6071428571428572,1.6290322580645162,0.967741935483871,1,2,0,2,-228.10677496535504,-34,-0.15207373271889407,-0.12903225806451624,0.6394009216589862,-1.2000000000000002,-7,0,3,0.0,-1.0,1,UEFA,UEFA
M-1998-35,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-53,T-09,Norway,Brazil,1491.652289231608,1835.3257863578854,0.8333333333333334,1.0,2.2027027027027026,0.918918918918919,2,1,0,0,-343.6734971262774,-68,-0.5225225225225225,-1.3693693693693691,0.08108108108108103,-1.4000000000000001,-13,0,0,,,0,UEFA,CONMEBOL
M-1998-36,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-47,T-64,Morocco,Scotland,1438.8613672167044,1475.4465839643324,0.75,1.5,1.1363636363636365,1.7272727272727273,3,0,0,0,-36.58521674762801,-10,-0.0984848484848485,-0.38636363636363646,-0.2272727272727273,-0.6000000000000001,-4,0,0,,,0,CAF,UEFA
M-1998-37,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-30,T-22,France,Denmark,1686.9705845407505,1565.9249249903824,2.1666666666666665,1.5555555555555556,2.0,1.1666666666666667,2,1,0,0,121.0456595503681,30,-0.19444444444444442,0.16666666666666652,0.38888888888888884,0.0,8,1,0,,,1,UEFA,UEFA
M-1998-38,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-63,T-70,Saudi Arabia,South Africa,1460.5876722124963,1484.1672241091383,0.8333333333333334,1.8333333333333333,0.5,2.0,2,2,0,1,-23.579551896641988,4,0.3333333333333333,0.33333333333333337,-0.16666666666666674,0.7,1,0,0,,,0,AFC,CAF
M-1998-39,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-55,T-50,Paraguay,Nigeria,1462.5132283379457,1560.761929606767,1.2307692307692308,1.9230769230769231,1.8333333333333333,1.0,3,1,0,0,-98.24870126882115,7,-0.43589743589743585,-0.6025641025641024,0.9230769230769231,-1.0,3,0,0,,,0,CONMEBOL,CAF
M-1998-40,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-10,T-73,Bulgaria,Spain,1419.8533089852015,1556.4688341825658,0.84,1.88,1.4210526315789473,1.2105263157894737,1,6,0,2,-136.61552519736438,-13,-0.27473684210526317,-0.5810526315789474,0.6694736842105262,-0.5999999999999999,-3,0,0,,,1,UEFA,UEFA
M-1998-41,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-71,T-06,South Korea,Belgium,1310.3024545053097,1482.4744409715852,0.7692307692307693,3.230769230769231,1.2580645161290323,1.7741935483870968,1,1,0,1,-172.17198646627548,-18,-0.2903225806451613,-0.488833746898263,1.456575682382134,-0.6,-5,0,1,0.0,-2.0,0,AFC,UEFA
M-1998-42,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-48,T-46,Netherlands,Mexico,1619.2586565151446,1491.3790468840907,1.7777777777777777,1.0740740740740742,1.0285714285714285,2.0285714285714285,2,2,0,1,127.87960963105388,-8,0.21587301587301586,0.7492063492063492,-0.9544973544973543,0.19999999999999996,-4,0,0,,,0,UEFA,CONCACAF
M-1998-43,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-38,T-31,Iran,Germany,1448.2642771669202,1546.4577058567972,0.8,2.0,2.1666666666666665,1.75,0,2,0,2,-98.19342868987701,-7,-0.38333333333333336,-1.3666666666666665,0.25,-1.2,-2,0,0,,,0,AFC,UEFA
M-1998-44,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-87,T-83,Yugoslavia,United States,1586.9477946426605,1354.9337306321916,1.6571428571428573,1.2571428571428571,1.125,2.3125,1,0,0,0,232.01406401046893,19,0.17857142857142855,0.5321428571428573,-1.0553571428571429,1.6,3,0,0,,,0,UEFA,CONCACAF
M-1998-45,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-18,T-03,Croatia,Argentina,1547.568506415604,1671.3554218266247,2.0,0.5,1.7777777777777777,1.2037037037037037,0,1,0,2,-123.7869154110208,-52,0.4814814814814815,0.22222222222222232,-0.7037037037037037,1.2,-11,0,0,,,0,UEFA,CONMEBOL
M-1998-46,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-43,T-44,Jamaica,Japan,1449.0881887165904,1469.9821535246936,0.5,4.0,0.0,1.0,2,1,0,0,-20.893964808103192,0,0.0,0.5,3.0,0.0,0,0,0,,,0,CONCACAF,AFC
M-1998-47,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-16,T-28,Colombia,England,1454.2018702574846,1660.3128664453045,1.1666666666666667,1.75,1.3488372093023255,0.9302325581395349,0,2,0,2,-206.11099618781986,-31,-0.19186046511627908,-0.1821705426356588,0.8197674418604651,-0.19999999999999996,-6,0,0,,,0,CONMEBOL,UEFA
M-1998-48,1998,WC-1998,1998 FIFA Men's World Cup,group stage,0,T-79,T-61,Tunisia,Romania,1478.6529923028197,1567.6686951763215,0.6,1.0,1.4444444444444444,1.5,1,1,0,1,-89.01570287350182,-13,-0.2444444444444444,-0.8444444444444444,-0.5,-1.8,-5,0,0,,,0,CAF,UEFA
M-1998-49,1998,WC-1998,1998 FIFA Men's World Cup,round of 16,1,T-53,T-41,Norway,Italy,1526.7924686912172,1755.0818542146565,1.0,1.0,1.6349206349206349,0.9682539682539683,0,1,0,2,-228.28938552343925,-56,-0.3015873015873016,-0.6349206349206349,0.031746031746031744,-1.0000000000000002,-11,0,2,0.0,-1.0,1,UEFA,UEFA
M-1998-50,1998,WC-1998,1998 FIFA Men's World Cup,round of 16,1,T-13,T-09,Chile,Brazil,1467.1874728856549,1800.185606898276,1.25,1.5,2.1866666666666665,0.9333333333333333,1,4,0,2,-332.9981340126212,-51,-0.38833333333333336,-0.9366666666666665,0.5666666666666667,-1.4,-9,0,1,0.0,-2.0,1,CONMEBOL,CONMEBOL
M-1998-51,1998,WC-1998,1998 FIFA Men's World Cup,round of 16,1,T-30,T-55,France,Paraguay,1700.2715140756557,1500.7775797758125,2.1621621621621623,1.5405405405405406,1.3571428571428572,1.8571428571428572,1,0,0,0,199.4939342998432,23,0.20077220077220082,0.8050193050193051,-0.31660231660231664,1.2,5,1,1,1.0,4.0,0,UEFA,CONMEBOL
M-1998-52,1998,WC-1998,1998 FIFA Men's World Cup,round of 16,1,T-50,T-22,Nigeria,Denmark,1522.4975781689002,1552.6239954554771,1.7142857142857142,1.2857142857142858,1.8571428571428572,1.2857142857142858,1,4,0,2,-30.126417286576952,0,0.0,-0.14285714285714302,0.0,0.40000000000000013,0,0,0,,,0,CAF,UEFA
M-1998-53,1998,WC-1998,1998 FIFA Men's World Cup,round of 16,1,T-31,T-46,Germany,Mexico,1568.1977650442427,1498.4250443247158,2.1538461538461537,1.6153846153846154,1.0555555555555556,2.0277777777777777,2,1,0,0,69.77272071952689,-23,0.3931623931623932,1.0982905982905982,-0.41239316239316226,0.6000000000000001,-7,0,0,,,0,UEFA,CONCACAF
M-1998-54,1998,WC-1998,1998 FIFA Men's World Cup,round of 16,1,T-48,T-87,Netherlands,Yugoslavia,1612.2126590745195,1595.2773072059927,1.7857142857142858,1.1071428571428572,1.6388888888888888,1.2222222222222223,2,1,0,0,16.935351868526823,-8,-0.015873015873015872,0.14682539682539697,-0.11507936507936511,-0.6000000000000001,-2,0,0,,,1,UEFA,UEFA
M-1998-55,1998,WC-1998,1998 FIFA Men's World Cup,round of 16,1,T-61,T-18,Romania,Croatia,1562.6537923372682,1534.4072999759244,1.4210526315789473,1.4736842105263157,1.3333333333333333,0.6666666666666666,0,1,0,2,28.246492361343826,16,-0.24561403508771928,0.08771929824561409,0.8070175438596491,0.20000000000000018,6,0,0,,,1,UEFA,UEFA
M-1998-56,1998,WC-1998,1998 FIFA Men's World Cup,round of 16,1,T-28,T-03,England,Argentina,1674.3463156305975,1684.5166282663042,1.3636363636363635,0.9090909090909091,1.7636363636363637,1.1818181818181819,2,2,1,1,-10.17031263570675,-11,-0.0727272727272727,-0.40000000000000013,-0.2727272727272728,-0.40000000000000013,-2,0,3,0.6666666666666667,0.6666666666666666,0,UEFA,CONMEBOL
M-1998-57,1998,WC-1998,1998 FIFA Men's World Cup,quarter-finals,1,T-30,T-41,France,Italy,1709.9029227586577,1763.553654499177,2.1315789473684212,1.5,1.625,0.953125,0,0,1,1,-53.65073174051918,-26,-0.09375,0.5065789473684212,0.546875,0.7999999999999998,-4,1,3,0.33333333333333337,-0.3333333333333333,1,UEFA,UEFA
M-1998-58,1998,WC-1998,1998 FIFA Men's World Cup,quarter-finals,1,T-09,T-22,Brazil,Denmark,1809.1602104768199,1584.5967008534944,2.210526315789474,0.9342105263157895,2.125,1.25,3,2,0,0,224.56350962332544,68,0.05921052631578949,0.0855263157894739,-0.3157894736842105,0.6000000000000001,14,0,0,,,0,CONMEBOL,UEFA
M-1998-59,1998,WC-1998,1998 FIFA Men's World Cup,quarter-finals,1,T-03,T-48,Argentina,Netherlands,1683.931345172564,1631.2385532135656,1.7678571428571428,1.1964285714285714,1.793103448275862,1.103448275862069,1,2,0,2,52.69279195899844,27,0.06958128078817738,-0.025246305418719306,0.09298029556650245,0.3999999999999999,5,0,2,0.5,-1.0,0,CONMEBOL,UEFA
M-1998-60,1998,WC-1998,1998 FIFA Men's World Cup,quarter-finals,1,T-31,T-18,Germany,Croatia,1584.234461020084,1556.0297257841034,2.142857142857143,1.5714285714285714,1.25,0.5,0,3,0,2,28.20473523598048,10,-0.1071428571428571,0.8928571428571428,1.0714285714285714,-0.25,3,0,0,,,1,UEFA,UEFA
M-1998-61,1998,WC-1998,1998 FIFA Men's World Cup,semi-finals,1,T-48,T-09,Netherlands,Brazil,1654.2487499031372,1817.776114448648,1.8,1.1,2.220779220779221,0.948051948051948,1,1,1,1,-163.52736454551086,-47,-0.22164502164502164,-0.4207792207792209,0.15194805194805205,-0.19999999999999973,-9,0,2,0.5,0.5,0,UEFA,CONMEBOL
M-1998-62,1998,WC-1998,1998 FIFA Men's World Cup,semi-finals,1,T-30,T-18,France,Croatia,1712.9669912263578,1593.8647920560961,2.076923076923077,1.4615384615384615,1.6,0.4,2,1,0,0,119.10219917026166,34,-0.3128205128205129,0.476923076923077,1.0615384615384613,0.20000000000000018,9,1,0,,,1,UEFA,UEFA
M-1998-63,1998,WC-1998,1998 FIFA Men's World Cup,third-place match,1,T-48,T-18,Netherlands,Croatia,1663.0235533470204,1580.4643541842722,1.7741935483870968,1.096774193548387,1.5,0.6666666666666666,1,2,0,2,82.5591991627482,25,-0.2150537634408602,0.27419354838709675,0.4301075268817204,0.40000000000000013,6,0,0,,,1,UEFA,UEFA
M-1998-64,1998,WC-1998,1998 FIFA Men's World Cup,final,1,T-09,T-30,Brazil,France,1809.0013110047648,1726.3674290981817,2.2051282051282053,0.9487179487179487,2.075,1.45,0,3,0,2,82.63388190658316,38,0.17948717948717952,0.1301282051282051,-0.5012820512820513,-0.6000000000000001,6,-1,2,0.5,1.5,0,CONMEBOL,UEFA
M-2002-01,2002,WC-2002,2002 FIFA Men's World Cup,group stage,0,T-30,T-65,France,Senegal,1769.5383179097823,1500.0,2.097560975609756,1.4146341463414633,,,0,1,0,2,269.53831790978234,41,,,,,10,0,0,,,0,UEFA,CAF
M-2002-02,2002,WC-2002,2002 FIFA Men's World Cup,group stage,0,T-60,T-11,Republic of Ireland,Cameroon,1486.9692372498757,1458.795756903897,0.4444444444444444,0.7777777777777778,0.9285714285714286,1.8571428571428572,1,1,0,1,28.17348034597876,-5,-0.10317460317460317,-0.4841269841269842,-1.0793650793650795,0.4,-2,0,0,,,0,UEFA,CAF
M-2002-03,2002,WC-2002,2002 FIFA Men's World Cup,group stage,0,T-84,T-22,Uruguay,Denmark,1431.2996127264798,1575.9807968816663,1.6486486486486487,1.4054054054054055,2.111111111111111,1.4444444444444444,1,2,0,2,-144.68118415518643,28,-0.15015015015015015,-0.4624624624624625,-0.039039039039038936,-0.5999999999999999,7,0,1,0.0,-5.0,0,CONMEBOL,UEFA
M-2002-04,2002,WC-2002,2002 FIFA Men's World Cup,group stage,0,T-63,T-31,Saudi Arabia,Germany,1461.9429401873483,1546.3993947480913,1.0,1.8571428571428572,2.0,1.6666666666666667,0,8,0,2,-84.45645456074294,-8,-0.3142857142857143,-1.0,0.19047619047619047,-1.2,-2,0,0,,,0,AFC,UEFA
M-2002-05,2002,WC-2002,2002 FIFA Men's World Cup,group stage,0,T-50,T-03,Nigeria,Argentina,1490.524872770883,1660.9211484829925,1.625,1.625,1.7543859649122806,1.2105263157894737,0,1,0,2,-170.39627571210963,-49,-0.00877192982456143,-0.1293859649122806,0.4144736842105263,-0.8,-10,0,1,0.0,-1.0,0,CAF,CONMEBOL
M-2002-06,2002,WC-2002,2002 FIFA Men's World Cup,group stage,0,T-55,T-70,Paraguay,South Africa,1491.1461710928104,1482.8119561342862,1.2666666666666666,1.8,1.0,2.0,2,2,0,1,8.334214958524171,12,0.26666666666666666,0.2666666666666666,-0.19999999999999996,0.33333333333333337,4,0,0,,,0,CONMEBOL,CAF
